C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0,F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
200802,LNZ,1,1,486,17437,7624,4171,0,2008,2
200802,LNZ,1,2,487,18066,11079,241,18066,2008,2
200802,LNZ,1,3,0,1945,9,0,0,2008,2
200802,LNZ,2,1,71,4419,59582,0,0,2008,2
200802,LNZ,2,2,70,5046,364737,0,5046,2008,2
200802,LNZ,2,3,0,1086,0,0,0,2008,2
200802,SZG,1,1,767,63734,10057,0,0,2008,2
200802,SZG,1,2,768,64199,4704,0,64199,2008,2
200802,SZG,2,1,366,49896,480,0,0,2008,2
200802,SZG,2,2,367,49916,0,0,49916,2008,2
200802,SZG,2,3,0,740,0,0,0,2008,2
200803,VIE,1,1,10724,795491,9819756,659356,0,2008,3
200803,VIE,1,2,10668,790967,5831706,543868,790967,2008,3
200803,VIE,1,3,0,2289,2035842,1416,0,2008,3
200803,VIE,2,1,298,15070,663970,403,0,2008,3
200803,VIE,2,2,349,15362,646890,0,15362,2008,3
200803,VIE,2,3,0,1350,30626,0,0,2008,3
200803,GRZ,1,1,643,29809,24332,0,0,2008,3
200803,GRZ,1,2,642,29759,1301,0,29759,2008,3
200803,GRZ,1,3,0,452,0,0,0,2008,3
200803,GRZ,2,1,76,7041,631,0,0,2008,3
200803,GRZ,2,2,77,7140,0,0,7140,2008,3
200803,GRZ,2,3,0,861,0,0,0,2008,3
200803,INN,1,1,625,43368,21409,0,0,2008,3
200803,INN,1,2,633,45348,15314,0,45348,2008,3
200803,INN,1,3,0,273,0,0,0,2008,3
200803,INN,2,1,253,28951,0,0,0,2008,3
200803,INN,2,2,253,32781,0,0,32781,2008,3
200803,INN,2,3,0,47,0,0,0,2008,3
200803,KLU,1,1,333,20926,1133,0,0,2008,3
200803,KLU,1,2,332,21198,754,0,21198,2008,3
200803,KLU,2,1,19,257,0,0,0,2008,3
200803,KLU,2,2,18,272,0,0,272,2008,3
200803,LNZ,1,1,503,19208,8815,5398,0,2008,3
200803,LNZ,1,2,503,19137,9022,87,19137,2008,3
200803,LNZ,1,3,0,1930,0,0,0,2008,3
200803,LNZ,2,1,108,7893,60597,0,0,2008,3
200803,LNZ,2,2,106,7949,308281,0,7949,2008,3
200803,LNZ,2,3,0,1420,0,0,0,2008,3
200803,SZG,1,1,796,69312,7702,0,0,2008,3
200803,SZG,1,2,796,70748,3230,0,70748,2008,3
200803,SZG,1,3,0,1,0,0,0,2008,3
200803,SZG,2,1,381,46863,0,0,0,2008,3
200803,SZG,2,2,381,55048,807,0,55048,2008,3
200803,SZG,2,3,0,1023,0,0,0,2008,3
200804,VIE,1,1,11037,819393,9370177,620518,0,2008,4
200804,VIE,1,2,10976,812545,5699757,545874,812545,2008,4
200804,VIE,1,3,0,2316,1718879,2783,0,2008,4
200804,VIE,2,1,268,17841,206886,924,0,2008,4
200804,VIE,2,2,327,22817,99870,0,22817,2008,4
200804,VIE,2,3,0,1310,0,0,0,2008,4
200804,GRZ,1,1,731,32893,21941,0,0,2008,4
200804,GRZ,1,2,732,33054,3206,0,33054,2008,4
200804,GRZ,1,3,0,23,0,0,0,2008,4
200804,GRZ,2,1,82,6331,120,0,0,2008,4
200804,GRZ,2,2,81,6838,0,0,6838,2008,4
200804,GRZ,2,3,0,1237,0,0,0,2008,4
200804,INN,1,1,489,23953,21862,0,0,2008,4
200804,INN,1,2,493,27532,18360,0,27532,2008,4
200804,INN,1,3,0,377,0,0,0,2008,4
200804,INN,2,1,99,5753,0,0,0,2008,4
200804,INN,2,2,95,9561,0,0,9561,2008,4
200804,INN,2,3,0,46,0,0,0,2008,4
200804,KLU,1,1,289,14124,1611,0,0,2008,4
200804,KLU,1,2,289,14178,750,0,14178,2008,4
200804,KLU,2,1,23,654,0,0,0,2008,4
200804,KLU,2,2,24,913,0,0,913,2008,4
200804,KLU,2,3,0,56,0,0,0,2008,4
200804,LNZ,1,1,560,20161,13100,5048,0,2008,4
200804,LNZ,1,2,558,20526,13484,434,20526,2008,4
200804,LNZ,1,3,0,2177,0,0,0,2008,4
200804,LNZ,2,1,129,11439,144153,0,0,2008,4
200804,LNZ,2,2,132,11905,239943,0,11905,2008,4
200804,LNZ,2,3,0,315,0,0,0,2008,4
200804,SZG,1,1,604,39402,8024,0,0,2008,4
200804,SZG,1,2,606,44507,6508,0,44507,2008,4
200804,SZG,1,3,0,44,0,0,0,2008,4
200804,SZG,2,1,121,10421,1566,0,0,2008,4
200804,SZG,2,2,118,12868,0,0,12868,2008,4
200804,SZG,2,3,0,1274,0,0,0,2008,4
200805,VIE,1,1,11354,888509,9259886,657167,0,2008,5
200805,VIE,1,2,11280,893696,5578884,511801,893696,2008,5
200805,VIE,1,3,0,2201,1634643,116,0,2008,5
200805,VIE,2,1,360,26409,38035,1760,0,2008,5
200805,VIE,2,2,440,28413,188402,0,28413,2008,5
200805,VIE,2,3,0,1345,0,0,0,2008,5
200805,GRZ,1,1,707,34801,21077,0,0,2008,5
200805,GRZ,1,2,706,34526,2076,0,34526,2008,5
200805,GRZ,1,3,0,16,0,0,0,2008,5
200805,GRZ,2,1,157,10747,0,0,0,2008,5
200805,GRZ,2,2,158,10971,0,0,10971,2008,5
200805,GRZ,2,3,0,2183,0,0,0,2008,5
200805,INN,1,1,428,19445,18580,0,0,2008,5
200805,INN,1,2,428,19459,16284,0,19459,2008,5
200805,INN,1,3,0,398,0,0,0,2008,5
200805,INN,2,1,136,8111,339,0,0,2008,5
200805,INN,2,2,128,8857,0,0,8857,2008,5
200805,INN,2,3,0,796,0,0,0,2008,5
200805,KLU,1,1,295,17043,1213,0,0,2008,5
200805,KLU,1,2,297,15736,791,0,15736,2008,5
200805,KLU,2,1,35,1009,0,0,0,2008,5
200805,KLU,2,2,35,1081,0,0,1081,2008,5
200805,KLU,2,3,0,98,0,0,0,2008,5
200805,LNZ,1,1,547,20468,11138,3458,0,2008,5
200805,LNZ,1,2,551,21033,6236,3,21033,2008,5
200805,LNZ,1,3,0,2200,0,0,0,2008,5
200805,LNZ,2,1,126,9037,138765,0,0,2008,5
200805,LNZ,2,2,123,10201,202278,0,10201,2008,5
200805,LNZ,2,3,0,1432,0,0,0,2008,5
200805,SZG,1,1,569,39840,9238,0,0,2008,5
200805,SZG,1,2,572,38041,5053,0,38041,2008,5
200805,SZG,2,1,258,22393,1334,0,0,2008,5
200805,SZG,2,2,258,22154,1887,0,22154,2008,5
200805,SZG,2,3,0,2591,0,0,0,2008,5
200806,VIE,1,1,11188,855334,9362898,630185,0,2008,6
200806,VIE,1,2,11141,881786,6104596,506293,881786,2008,6
200806,VIE,1,3,0,1646,1957306,13,0,2008,6
200806,VIE,2,1,646,46309,160016,990,0,2008,6
200806,VIE,2,2,696,56246,185482,0,56246,2008,6
200806,VIE,2,3,0,2036,2200,0,0,2008,6
200806,GRZ,1,1,739,35078,30533,0,0,2008,6
200806,GRZ,1,2,734,34794,3586,0,34794,2008,6
200806,GRZ,1,3,0,214,0,0,0,2008,6
200806,GRZ,2,1,247,13422,12,0,0,2008,6
200806,GRZ,2,2,253,16188,0,0,16188,2008,6
200806,GRZ,2,3,0,3628,0,0,0,2008,6
200806,INN,1,1,404,18621,19255,0,0,2008,6
200806,INN,1,2,402,17235,17871,0,17235,2008,6
200806,INN,1,3,0,531,0,0,0,2008,6
200806,INN,2,1,302,18907,10,0,0,2008,6
200806,INN,2,2,310,19175,0,1,19175,2008,6
200806,INN,2,3,0,1465,0,0,0,2008,6
200806,KLU,1,1,307,19823,1444,0,0,2008,6
200806,KLU,1,2,303,18042,667,0,18042,2008,6
200806,KLU,2,1,130,2889,0,0,0,2008,6
200806,KLU,2,2,131,3040,0,0,3040,2008,6
200806,KLU,2,3,0,171,0,0,0,2008,6
200806,LNZ,1,1,588,24525,13280,4058,0,2008,6
200806,LNZ,1,2,581,24929,11097,4,24929,2008,6
200806,LNZ,1,3,0,2673,0,0,0,2008,6
200806,LNZ,2,1,209,17009,153728,0,0,2008,6
200806,LNZ,2,2,210,20565,527845,0,20565,2008,6
200806,LNZ,2,3,0,2778,0,0,0,2008,6
200806,SZG,1,1,578,41370,18558,0,0,2008,6
200806,SZG,1,2,578,40021,10648,0,40021,2008,6
200806,SZG,1,3,0,239,0,0,0,2008,6
200806,SZG,2,1,376,35133,0,0,0,2008,6
200806,SZG,2,2,374,34197,5663,0,34197,2008,6
200806,SZG,2,3,0,3089,0,0,0,2008,6
200807,VIE,1,1,11442,886422,8908134,583305,0,2008,7
200807,VIE,1,2,11388,923899,6126798,505758,923899,2008,7
200807,VIE,1,3,0,3191,2085084,164,0,2008,7
200807,VIE,2,1,489,52472,119327,1242,0,2008,7
200807,VIE,2,2,536,57188,116392,180,57188,2008,7
200807,VIE,2,3,0,1496,0,0,0,2008,7
200807,GRZ,1,1,725,34318,26230,0,0,2008,7
200807,GRZ,1,2,726,35784,2881,0,35784,2008,7
200807,GRZ,1,3,0,178,0,0,0,2008,7
200807,GRZ,2,1,247,20585,243,0,0,2008,7
200807,GRZ,2,2,247,21282,0,0,21282,2008,7
200807,GRZ,2,3,0,4600,0,0,0,2008,7
200807,INN,1,1,420,15826,25411,0,0,2008,7
200807,INN,1,2,425,16073,18063,0,16073,2008,7
200807,INN,1,3,0,677,0,0,0,2008,7
200807,INN,2,1,188,14558,0,0,0,2008,7
200807,INN,2,2,183,14514,0,0,14514,2008,7
200807,INN,2,3,0,1587,0,0,0,2008,7
200807,KLU,1,1,309,19025,547,0,0,2008,7
200807,KLU,1,2,309,17515,1164,0,17515,2008,7
200807,KLU,2,1,53,1594,0,0,0,2008,7
200807,KLU,2,2,53,1637,0,0,1637,2008,7
200807,KLU,2,3,0,119,0,0,0,2008,7
200807,LNZ,1,1,554,23166,10277,4358,0,2008,7
200807,LNZ,1,2,555,24154,9432,279,24154,2008,7
200807,LNZ,1,3,0,2363,0,0,0,2008,7
200807,LNZ,2,1,206,21477,151306,20,0,2008,7
200807,LNZ,2,2,209,22555,232310,410,22555,2008,7
200807,LNZ,2,3,0,3484,0,0,0,2008,7
200807,SZG,1,1,586,42821,13454,0,0,2008,7
200807,SZG,1,2,587,42108,5015,0,42108,2008,7
200807,SZG,2,1,292,32511,7,0,0,2008,7
200807,SZG,2,2,290,34113,0,0,34113,2008,7
200807,SZG,2,3,0,4103,0,0,0,2008,7
200808,VIE,1,1,11169,894274,9446727,513993,0,2008,8
200808,VIE,1,2,11140,875435,5834876,474864,875435,2008,8
200808,VIE,1,3,0,3585,1753238,103,0,2008,8
200808,VIE,2,1,518,63036,40061,2326,0,2008,8
200808,VIE,2,2,550,52863,63279,0,52863,2008,8
200808,VIE,2,3,0,1836,0,0,0,2008,8
200808,GRZ,1,1,628,30144,22648,0,0,2008,8
200808,GRZ,1,2,624,30475,2645,0,30475,2008,8
200808,GRZ,1,3,0,20,0,0,0,2008,8
200808,GRZ,2,1,251,22932,0,0,0,2008,8
200808,GRZ,2,2,256,22606,24,0,22606,2008,8
200808,GRZ,2,3,0,5490,0,0,0,2008,8
200808,INN,1,1,402,14952,20313,10,0,2008,8
200808,INN,1,2,397,14982,13530,0,14982,2008,8
200808,INN,1,3,0,724,0,0,0,2008,8
200808,INN,2,1,206,16702,0,0,0,2008,8
200808,INN,2,2,212,17038,0,0,17038,2008,8
200808,INN,2,3,0,2790,0,0,0,2008,8
200808,KLU,1,1,296,17626,956,0,0,2008,8
200808,KLU,1,2,295,18236,1831,0,18236,2008,8
200808,KLU,2,1,53,2263,0,0,0,2008,8
200808,KLU,2,2,54,2220,0,0,2220,2008,8
200808,KLU,2,3,0,90,0,0,0,2008,8
200808,LNZ,1,1,525,23046,11344,3179,0,2008,8
200808,LNZ,1,2,525,22687,9158,1,22687,2008,8
200808,LNZ,1,3,0,2544,0,0,0,2008,8
200808,LNZ,2,1,197,23492,133478,0,0,2008,8
200808,LNZ,2,2,197,23462,187191,410,23462,2008,8
200808,LNZ,2,3,0,3287,0,0,0,2008,8
200808,SZG,1,1,588,43502,13428,0,0,2008,8
200808,SZG,1,2,588,45899,6066,0,45899,2008,8
200808,SZG,2,1,304,37708,3448,0,0,2008,8
200808,SZG,2,2,304,38952,6720,0,38952,2008,8
200808,SZG,2,3,0,4365,0,0,0,2008,8
200809,VIE,1,1,11200,889463,10414821,659871,0,2008,9
200809,VIE,1,2,11133,863944,5758620,508525,863944,2008,9
200809,VIE,1,3,0,1717,1629308,26,0,2008,9
200809,VIE,2,1,409,39062,470713,1970,0,2008,9
200809,VIE,2,2,470,34527,99688,0,34527,2008,9
200809,VIE,2,3,0,1800,0,0,0,2008,9
200809,GRZ,1,1,740,35898,24074,0,0,2008,9
200809,GRZ,1,2,733,34764,2815,0,34764,2008,9
200809,GRZ,1,3,0,113,0,0,0,2008,9
200809,GRZ,2,1,196,16645,0,0,0,2008,9
200809,GRZ,2,2,202,13736,1472,0,13736,2008,9
200809,GRZ,2,3,0,4056,0,0,0,2008,9
200809,INN,1,1,400,16863,18572,0,0,2008,9
200809,INN,1,2,402,16806,19058,0,16806,2008,9
200809,INN,1,3,0,732,0,0,0,2008,9
200809,INN,2,1,147,9986,0,0,0,2008,9
200809,INN,2,2,146,9511,0,0,9511,2008,9
200809,INN,2,3,0,2111,0,0,0,2008,9
200809,KLU,1,1,294,16581,796,0,0,2008,9
200809,KLU,1,2,293,16550,795,0,16550,2008,9
200809,KLU,2,1,41,1616,0,0,0,2008,9
200809,KLU,2,2,42,1455,0,0,1455,2008,9
200809,KLU,2,3,0,47,0,0,0,2008,9
200809,LNZ,1,1,528,24169,11035,3900,0,2008,9
200809,LNZ,1,2,528,23825,9006,238,23825,2008,9
200809,LNZ,1,3,0,2363,0,0,0,2008,9
200809,LNZ,2,1,184,19472,142467,0,0,2008,9
200809,LNZ,2,2,184,15942,242100,0,15942,2008,9
200809,LNZ,2,3,0,2065,69484,0,0,2008,9
200809,SZG,1,1,576,39968,10103,0,0,2008,9
200809,SZG,1,2,577,39237,2601,0,39237,2008,9
200809,SZG,2,1,275,29052,136,0,0,2008,9
200809,SZG,2,2,273,28292,1312,0,28292,2008,9
200809,SZG,2,3,0,3458,0,0,0,2008,9
200810,VIE,1,1,11172,816923,11479247,642746,0,2008,10
200810,VIE,1,2,11097,826331,6324076,576899,826331,2008,10
200810,VIE,1,3,0,3083,1770083,5,0,2008,10
200810,VIE,2,1,252,22739,89929,282,0,2008,10
200810,VIE,2,2,328,18687,68252,0,18687,2008,10
200810,VIE,2,3,0,1456,0,0,0,2008,10
200810,GRZ,1,1,741,33418,25122,0,0,2008,10
200810,GRZ,1,2,741,33276,3535,0,33276,2008,10
200810,GRZ,1,3,0,106,0,0,0,2008,10
200810,GRZ,2,1,93,7291,110,0,0,2008,10
200810,GRZ,2,2,94,5288,1330,0,5288,2008,10
200810,GRZ,2,3,0,1531,0,0,0,2008,10
200810,INN,1,1,398,16605,18920,0,0,2008,10
200810,INN,1,2,398,16991,18304,0,16991,2008,10
200810,INN,1,3,0,376,0,0,0,2008,10
200810,INN,2,1,58,4755,0,0,0,2008,10
200810,INN,2,2,57,3385,0,0,3385,2008,10
200810,INN,2,3,0,1411,0,0,0,2008,10
200810,KLU,1,1,298,15252,895,0,0,2008,10
200810,KLU,1,2,297,15313,758,0,15313,2008,10
200810,KLU,2,1,17,786,0,0,0,2008,10
200810,KLU,2,2,18,428,0,0,428,2008,10
200810,LNZ,1,1,548,22631,9390,4469,0,2008,10
200810,LNZ,1,2,547,21805,12781,17,21805,2008,10
200810,LNZ,1,3,0,2094,1,0,0,2008,10
200810,LNZ,2,1,130,9206,152612,0,0,2008,10
200810,LNZ,2,2,127,6636,241703,390,6636,2008,10
200810,LNZ,2,3,0,1539,132858,0,0,2008,10
200810,SZG,1,1,565,34865,10240,0,0,2008,10
200810,SZG,1,2,566,35595,6458,0,35595,2008,10
200810,SZG,1,3,0,147,0,0,0,2008,10
200810,SZG,2,1,126,13186,0,0,0,2008,10
200810,SZG,2,2,126,10500,0,0,10500,2008,10
200810,SZG,2,3,0,1863,0,0,0,2008,10
200811,VIE,1,1,10046,687581,10590115,652155,0,2008,11
200811,VIE,1,2,9962,684666,5589050,558104,684666,2008,11
200811,VIE,1,3,0,2935,1746714,779,0,2008,11
200811,VIE,2,1,217,15485,110603,508,0,2008,11
200811,VIE,2,2,300,13531,58518,0,13531,2008,11
200811,VIE,2,3,0,646,3000,0,0,2008,11
200811,GRZ,1,1,650,26489,25667,0,0,2008,11
200811,GRZ,1,2,649,27193,3749,0,27193,2008,11
200811,GRZ,2,1,61,4754,235,0,0,2008,11
200811,GRZ,2,2,63,5297,98,0,5297,2008,11
200811,GRZ,2,3,0,254,0,0,0,2008,11
200811,INN,1,1,449,18850,16598,0,0,2008,11
200811,INN,1,2,448,19474,17830,0,19474,2008,11
200811,INN,1,3,0,315,0,0,0,2008,11
200811,INN,2,1,22,1097,0,0,0,2008,11
200811,INN,2,2,23,947,0,0,947,2008,11
200811,INN,2,3,0,79,0,0,0,2008,11
200811,KLU,1,1,290,12785,1146,0,0,2008,11
200811,KLU,1,2,291,13193,692,0,13193,2008,11
200811,KLU,2,1,10,21,0,0,0,2008,11
200811,KLU,2,2,9,33,0,0,33,2008,11
200811,LNZ,1,1,477,16721,8545,5394,0,2008,11
200811,LNZ,1,2,480,16994,11835,4,16994,2008,11
200811,LNZ,1,3,0,1673,116,0,0,2008,11
200811,LNZ,2,1,96,5347,132543,0,0,2008,11
200811,LNZ,2,2,95,5261,191003,0,5261,2008,11
200811,LNZ,2,3,0,346,124029,0,0,2008,11
200811,SZG,1,1,478,26656,11188,0,0,2008,11
200811,SZG,1,2,478,26260,10047,0,26260,2008,11
200811,SZG,2,1,108,6867,156,0,0,2008,11
200811,SZG,2,2,108,6603,2170,0,6603,2008,11
200811,SZG,2,3,0,809,0,0,0,2008,11
200812,VIE,1,1,9472,654301,7968255,619567,0,2008,12
200812,VIE,1,2,9356,657517,4716493,728093,657517,2008,12
200812,VIE,1,3,0,3718,1750602,1036,0,2008,12
200812,VIE,2,1,207,11581,35594,1133,0,2008,12
200812,VIE,2,2,284,12800,126219,0,12800,2008,12
200812,VIE,2,3,0,1522,15718,249,0,2008,12
200812,GRZ,1,1,581,23813,20060,0,0,2008,12
200812,GRZ,1,2,581,22728,2139,0,22728,2008,12
200812,GRZ,1,3,0,180,0,0,0,2008,12
200812,GRZ,2,1,39,3038,82,0,0,2008,12
200812,GRZ,2,2,44,3050,0,0,3050,2008,12
200812,GRZ,2,3,0,846,0,0,0,2008,12
200812,INN,1,1,546,33182,12703,0,0,2008,12
200812,INN,1,2,548,26171,14243,0,26171,2008,12
200812,INN,1,3,0,229,0,0,0,2008,12
200812,INN,2,1,90,11783,0,0,0,2008,12
200812,INN,2,2,88,6687,0,0,6687,2008,12
200812,KLU,1,1,308,18195,1777,0,0,2008,12
200812,KLU,1,2,308,14715,513,0,14715,2008,12
200812,KLU,2,1,13,33,0,0,0,2008,12
200812,KLU,2,2,14,21,0,0,21,2008,12
200812,LNZ,1,1,444,14812,8275,6420,0,2008,12
200812,LNZ,1,2,442,13749,7878,543,13749,2008,12
200812,LNZ,1,3,0,1762,42,0,0,2008,12
200812,LNZ,2,1,59,2920,131917,0,0,2008,12
200812,LNZ,2,2,64,2859,270221,120,2859,2008,12
200812,LNZ,2,3,0,349,60293,0,0,2008,12
200812,SZG,1,1,601,45578,10841,209,0,2008,12
200812,SZG,1,2,602,36179,9863,0,36179,2008,12
200812,SZG,2,1,150,17905,0,0,0,2008,12
200812,SZG,2,2,149,10209,0,0,10209,2008,12
200812,SZG,2,3,0,572,0,0,0,2008,12
200901,VIE,1,1,9218,554818,7288244,583427,0,2009,1
200901,VIE,1,2,9183,573786,3769637,528859,573786,2009,1
200901,VIE,1,3,0,2901,1654927,50,0,2009,1
200901,VIE,2,1,233,10594,45694,199,0,2009,1
200901,VIE,2,2,301,10649,105436,554,10649,2009,1
200901,VIE,2,3,0,1130,20757,516,0,2009,1
200901,GRZ,1,1,544,19874,12831,0,0,2009,1
200901,GRZ,1,2,542,21617,2761,0,21617,2009,1
200901,GRZ,1,3,0,68,0,0,0,2009,1
200901,GRZ,2,1,51,3718,170,0,0,2009,1
200901,GRZ,2,2,51,3382,0,0,3382,2009,1
200901,GRZ,2,3,0,175,0,0,0,2009,1
200901,INN,1,1,685,39359,12900,0,0,2009,1
200901,INN,1,2,690,42605,12083,0,42605,2009,1
200901,INN,1,3,0,192,0,0,0,2009,1
200901,INN,2,1,251,29734,0,0,0,2009,1
200901,INN,2,2,241,28862,0,0,28862,2009,1
200901,KLU,1,1,325,15420,1897,0,0,2009,1
200901,KLU,1,2,326,17465,1351,0,17465,2009,1
200901,KLU,2,1,15,397,0,0,0,2009,1
200901,KLU,2,2,13,422,0,0,422,2009,1
200901,LNZ,1,1,415,11684,7191,1351,0,2009,1
200901,LNZ,1,2,412,12716,11475,5,12716,2009,1
200901,LNZ,1,3,0,1718,0,0,0,2009,1
200901,LNZ,2,1,65,2703,120599,0,0,2009,1
200901,LNZ,2,2,67,2583,152511,0,2583,2009,1
200901,LNZ,2,3,0,253,90620,0,0,2009,1
200901,SZG,1,1,767,54725,12240,0,0,2009,1
200901,SZG,1,2,768,58916,4719,0,58916,2009,1
200901,SZG,2,1,395,45255,0,0,0,2009,1
200901,SZG,2,2,393,46047,0,0,46047,2009,1
200901,SZG,2,3,0,222,0,0,0,2009,1
200902,VIE,1,1,8751,560181,8297443,563585,0,2009,2
200902,VIE,1,2,8676,554374,4300159,451834,554374,2009,2
200902,VIE,1,3,0,2266,1326195,4,0,2009,2
200902,VIE,2,1,175,8451,39665,38,0,2009,2
200902,VIE,2,2,249,9395,77178,0,9395,2009,2
200902,VIE,2,3,0,732,108,0,0,2009,2
200902,GRZ,1,1,592,22858,11386,0,0,2009,2
200902,GRZ,1,2,589,22943,4202,0,22943,2009,2
200902,GRZ,1,3,0,115,0,0,0,2009,2
200902,GRZ,2,1,38,3666,230,0,0,2009,2
200902,GRZ,2,2,42,3979,0,0,3979,2009,2
200902,GRZ,2,3,0,182,0,0,0,2009,2
200902,INN,1,1,631,39055,11483,0,0,2009,2
200902,INN,1,2,645,39551,13941,0,39551,2009,2
200902,INN,1,3,0,240,0,0,0,2009,2
200902,INN,2,1,222,26071,0,0,0,2009,2
200902,INN,2,2,209,26022,0,0,26022,2009,2
200902,INN,2,3,0,11,0,0,0,2009,2
200902,KLU,1,1,311,16324,640,0,0,2009,2
200902,KLU,1,2,310,15966,891,0,15966,2009,2
200902,KLU,2,1,10,36,0,0,0,2009,2
200902,KLU,2,2,10,20,0,0,20,2009,2
200902,LNZ,1,1,436,14135,12755,911,0,2009,2
200902,LNZ,1,2,436,14176,18797,0,14176,2009,2
200902,LNZ,1,3,0,1841,3,0,0,2009,2
200902,LNZ,2,1,85,3544,117940,0,0,2009,2
200902,LNZ,2,2,85,4208,175525,0,4208,2009,2
200902,LNZ,2,3,0,391,100875,0,0,2009,2
200902,SZG,1,1,696,53530,11798,0,0,2009,2
200902,SZG,1,2,701,53619,6619,0,53619,2009,2
200902,SZG,1,3,0,59,0,0,0,2009,2
200902,SZG,2,1,309,37967,0,0,0,2009,2
200902,SZG,2,2,304,37952,0,0,37952,2009,2
200902,SZG,2,3,0,475,0,0,0,2009,2
200903,VIE,1,1,9800,672708,9845744,526658,0,2009,3
200903,VIE,1,2,9722,668126,4944397,497961,668126,2009,3
200903,VIE,1,3,0,2419,1524109,53,0,2009,3
200903,VIE,2,1,188,11654,5361,556,0,2009,3
200903,VIE,2,2,266,11755,5341,0,11755,2009,3
200903,VIE,2,3,0,1009,0,0,0,2009,3
200903,GRZ,1,1,662,26215,12835,0,0,2009,3
200903,GRZ,1,2,660,26449,2461,0,26449,2009,3
200903,GRZ,1,3,0,81,0,0,0,2009,3
200903,GRZ,2,1,54,5241,157,0,0,2009,3
200903,GRZ,2,2,52,5376,717,0,5376,2009,3
200903,GRZ,2,3,0,816,0,0,0,2009,3
200903,INN,1,1,657,40742,16021,0,0,2009,3
200903,INN,1,2,661,43688,15385,0,43688,2009,3
200903,INN,1,3,0,308,0,0,0,2009,3
200903,INN,2,1,193,21544,0,0,0,2009,3
200903,INN,2,2,191,24303,0,0,24303,2009,3
200903,INN,2,3,0,46,0,0,0,2009,3
200903,KLU,1,1,339,17069,976,0,0,2009,3
200903,KLU,1,2,338,17679,808,0,17679,2009,3
200903,KLU,2,1,8,17,0,0,0,2009,3
200903,KLU,2,2,8,19,0,0,19,2009,3
200903,LNZ,1,1,476,15388,11526,1235,0,2009,3
200903,LNZ,1,2,472,15759,11804,5,15759,2009,3
200903,LNZ,1,3,0,1884,10,40,0,2009,3
200903,LNZ,2,1,118,5918,151951,0,0,2009,3
200903,LNZ,2,2,119,5939,175416,0,5939,2009,3
200903,LNZ,2,3,0,1149,109301,0,0,2009,3
200903,SZG,1,1,767,57251,11042,0,0,2009,3
200903,SZG,1,2,767,60126,7346,0,60126,2009,3
200903,SZG,1,3,0,38,0,0,0,2009,3
200903,SZG,2,1,211,20008,0,38,0,2009,3
200903,SZG,2,2,213,25988,0,0,25988,2009,3
200903,SZG,2,3,0,316,0,0,0,2009,3
200904,VIE,1,1,9630,740034,9209079,510090,0,2009,4
200904,VIE,1,2,9564,734890,4535215,496991,734890,2009,4
200904,VIE,1,3,0,3297,1242530,438,0,2009,4
200904,VIE,2,1,253,17119,7867,483,0,2009,4
200904,VIE,2,2,321,20248,1612,0,20248,2009,4
200904,VIE,2,3,0,1139,0,0,0,2009,4
200904,GRZ,1,1,614,28478,7811,0,0,2009,4
200904,GRZ,1,2,612,28440,2335,0,28440,2009,4
200904,GRZ,1,3,0,58,0,0,0,2009,4
200904,GRZ,2,1,65,6055,0,0,0,2009,4
200904,GRZ,2,2,67,5915,412,0,5915,2009,4
200904,GRZ,2,3,0,177,0,0,0,2009,4
200904,INN,1,1,455,22096,12188,0,0,2009,4
200904,INN,1,2,455,24746,13582,0,24746,2009,4
200904,INN,1,3,0,277,0,0,0,2009,4
200904,INN,2,1,78,7431,0,0,0,2009,4
200904,INN,2,2,78,11837,0,0,11837,2009,4
200904,INN,2,3,0,46,0,0,0,2009,4
200904,KLU,1,1,271,14573,1415,0,0,2009,4
200904,KLU,1,2,271,15356,2014,0,15356,2009,4
200904,KLU,2,1,16,18,0,0,0,2009,4
200904,KLU,2,2,16,52,0,0,52,2009,4
200904,KLU,2,3,0,207,0,0,0,2009,4
200904,LNZ,1,1,457,16764,6490,1174,0,2009,4
200904,LNZ,1,2,454,16959,11478,481,16959,2009,4
200904,LNZ,1,3,0,2230,1,0,0,2009,4
200904,LNZ,2,1,128,8645,152241,0,0,2009,4
200904,LNZ,2,2,130,9820,163408,0,9820,2009,4
200904,LNZ,2,3,0,114,92787,0,0,2009,4
200904,SZG,1,1,576,39086,9790,25,0,2009,4
200904,SZG,1,2,578,42763,4118,0,42763,2009,4
200904,SZG,1,3,0,2,0,0,0,2009,4
200904,SZG,2,1,112,10584,168,0,0,2009,4
200904,SZG,2,2,109,13060,0,0,13060,2009,4
200904,SZG,2,3,0,299,0,0,0,2009,4
200905,VIE,1,1,10286,769269,9656187,529321,0,2009,5
200905,VIE,1,2,10220,775447,5160316,476463,775447,2009,5
200905,VIE,1,3,0,3040,1432714,2,0,2009,5
200905,VIE,2,1,343,25675,361580,318,0,2009,5
200905,VIE,2,2,412,27218,57292,0,27218,2009,5
200905,VIE,2,3,0,2170,0,995,0,2009,5
200905,GRZ,1,1,661,31168,11304,0,0,2009,5
200905,GRZ,1,2,661,30786,3585,0,30786,2009,5
200905,GRZ,1,3,0,33,0,0,0,2009,5
