F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
56,1854,230449,0,0,2019,3
57,2179,375603,0,2179,2019,3
0,270,40203,0,0,2019,3
936,95709,3164,0,0,2019,3
938,107463,4723,0,107463,2019,3
150,15919,0,0,0,2019,3
150,21061,0,0,21061,2019,3
11182,1346224,8505864,738531,0,2019,4
11186,1351002,7231243,593895,1351002,2019,4
0,4950,3486600,17047,0,2019,4
239,10106,875090,0,0,2019,4
235,11306,127324,4300,11306,2019,4
0,20545,520683,51859,0,2019,4
541,38964,1312,0,0,2019,4
542,39410,3316,0,39410,2019,4
54,2644,1193,0,0,2019,4
53,3165,450,0,3165,2019,4
0,515,0,0,0,2019,4
389,32699,0,0,0,2019,4
390,37849,0,0,37849,2019,4
33,2901,0,0,0,2019,4
31,4841,0,0,4841,2019,4
0,100,0,0,0,2019,4
116,7163,0,0,0,2019,4
117,6812,0,0,6812,2019,4
4,255,0,0,0,2019,4
4,390,0,0,390,2019,4
178,11663,2,0,0,2019,4
179,11977,1012,0,11977,2019,4
87,4641,210477,0,0,2019,4
86,5364,379066,0,5364,2019,4
0,496,61491,0,0,2019,4
423,38894,2172,0,0,2019,4
427,40117,468,0,40117,2019,4
22,1295,0,0,0,2019,4
20,1712,0,0,1712,2019,4
11886,1408502,8174218,652815,0,2019,5
11896,1408863,7444045,554401,1408863,2019,5
0,4149,2734336,14868,0,2019,5
302,16800,1169208,417,0,2019,5
293,17623,192282,0,17623,2019,5
0,21090,382483,38788,0,2019,5
578,43170,2051,0,0,2019,5
580,42442,5864,0,42442,2019,5
99,4372,85,0,0,2019,5
98,6267,0,0,6267,2019,5
0,576,0,0,0,2019,5
298,21530,0,0,0,2019,5
298,21594,0,0,21594,2019,5
61,3617,0,0,0,2019,5
58,5091,0,0,5091,2019,5
0,3,0,0,0,2019,5
120,7858,0,0,0,2019,5
120,7429,0,0,7429,2019,5
7,414,0,0,0,2019,5
7,850,0,0,850,2019,5
0,62,0,0,0,2019,5
196,14021,3454,0,0,2019,5
195,14229,1015,0,14229,2019,5
141,9258,214073,0,0,2019,5
142,10283,351900,0,10283,2019,5
0,799,59534,0,0,2019,5
53,3558,795,0,0,2019,5
50,4562,283,0,4562,2019,5
3,233,0,0,0,2019,5
3,137,0,0,137,2019,5
11834,1448088,7811936,517332,0,2019,6
11853,1474200,6996205,489484,1474200,2019,6
0,5420,2981672,11315,0,2019,6
319,21677,1080010,4,0,2019,6
315,24796,150490,0,24796,2019,6
0,10729,282446,48844,0,2019,6
553,40498,2788,0,0,2019,6
552,40334,8101,0,40334,2019,6
0,104,0,0,0,2019,6
165,12484,2050,0,0,2019,6
164,12144,0,0,12144,2019,6
0,1161,0,0,0,2019,6
295,23625,0,0,0,2019,6
294,22799,0,0,22799,2019,6
128,10641,0,0,0,2019,6
132,10451,0,0,10451,2019,6
0,120,0,0,0,2019,6
141,9208,0,0,0,2019,6
140,8610,0,0,8610,2019,6
18,1256,0,0,0,2019,6
18,895,0,0,895,2019,6
0,179,0,0,0,2019,6
172,11762,231,0,0,2019,6
172,11797,633,0,11797,2019,6
0,1205,0,0,0,2019,6
151,13264,197410,0,0,2019,6
150,13973,323485,0,13973,2019,6
0,1005,45509,0,0,2019,6
585,58208,4125,0,0,2019,6
585,59791,3444,0,59791,2019,6
0,441,0,0,0,2019,6
101,10623,0,0,0,2019,6
101,10649,79,0,10649,2019,6
12273,1518124,7643018,539123,0,2019,7
12274,1570072,8183439,578251,1570072,2019,7
0,7628,2583775,24246,0,2019,7
316,27933,896735,0,0,2019,7
306,29839,231327,422,29839,2019,7
0,7804,224021,23333,0,2019,7
565,38627,4196,0,0,2019,7
566,41607,5527,0,41607,2019,7
0,165,0,0,0,2019,7
151,12739,0,0,0,2019,7
152,13549,0,0,13549,2019,7
0,776,0,0,0,2019,7
300,24237,0,0,0,2019,7
299,25174,0,0,25174,2019,7
116,8884,0,0,0,2019,7
118,8351,0,0,8351,2019,7
0,7,0,0,0,2019,7
144,10169,0,0,0,2019,7
144,9693,0,0,9693,2019,7
17,638,0,0,0,2019,7
17,696,0,0,696,2019,7
0,84,0,0,0,2019,7
175,11429,0,0,0,2019,7
176,11805,739,0,11805,2019,7
0,149,0,0,0,2019,7
184,15929,223459,0,0,2019,7
183,15826,410840,0,15826,2019,7
0,834,62511,0,0,2019,7
602,60834,2131,0,0,2019,7
602,61996,5999,0,61996,2019,7
112,11869,0,0,0,2019,7
111,11393,0,0,11393,2019,7
12056,1544075,8204596,719311,0,2019,8
12056,1532867,7974607,532274,1532867,2019,8
0,7802,2424923,10962,0,2019,8
291,32924,910123,190,0,2019,8
293,31594,207663,0,31594,2019,8
0,1748,44326,0,0,2019,8
517,36171,1664,0,0,2019,8
518,36923,5117,0,36923,2019,8
133,13001,4230,0,0,2019,8
132,13135,0,0,13135,2019,8
0,1147,0,0,0,2019,8
275,22907,0,0,0,2019,8
275,23571,0,0,23571,2019,8
110,8303,0,0,0,2019,8
108,8525,0,0,8525,2019,8
145,9640,0,0,0,2019,8
146,10202,0,0,10202,2019,8
11,641,0,0,0,2019,8
11,807,0,0,807,2019,8
0,153,0,0,0,2019,8
163,10802,98,0,0,2019,8
163,10638,757,0,10638,2019,8
161,16189,203666,0,0,2019,8
162,15834,319504,0,15834,2019,8
0,741,43440,0,0,2019,8
625,62897,4787,0,0,2019,8
625,65936,4906,0,65936,2019,8
107,11935,0,0,0,2019,8
107,13114,0,0,13114,2019,8
11857,1485046,8498296,798294,0,2019,9
11867,1442771,8601904,555608,1442771,2019,9
0,5699,2165261,15549,0,2019,9
256,22298,804775,0,0,2019,9
251,19211,121746,0,19211,2019,9
0,2386,65867,157,0,2019,9
578,45109,3955,0,0,2019,9
580,43006,5081,0,43006,2019,9
124,10707,1030,0,0,2019,9
121,8945,0,0,8945,2019,9
0,867,0,0,0,2019,9
297,23284,0,0,0,2019,9
297,22943,0,0,22943,2019,9
92,7356,0,0,0,2019,9
93,6843,0,0,6843,2019,9
142,9408,0,0,0,2019,9
141,9339,0,0,9339,2019,9
12,954,0,0,0,2019,9
12,701,0,0,701,2019,9
0,169,0,0,0,2019,9
179,12664,110,0,0,2019,9
179,12490,753,0,12490,2019,9
0,154,0,0,0,2019,9
137,12359,217399,0,0,2019,9
136,10254,435929,0,10254,2019,9
0,425,57588,0,0,2019,9
599,62123,3309,0,0,2019,9
600,59424,6680,0,59424,2019,9
68,6117,0,0,0,2019,9
68,7437,0,0,7437,2019,9
11572,1393664,9465985,955215,0,2019,10
11566,1419263,8624257,682789,1419263,2019,10
0,5667,2819588,16603,0,2019,10
214,13734,988574,0,0,2019,10
205,14679,113869,0,14679,2019,10
0,1050,13715,0,0,2019,10
594,42214,3258,0,0,2019,10
593,42969,6075,0,42969,2019,10
64,3259,6305,0,0,2019,10
65,2407,72,0,2407,2019,10
0,506,0,0,0,2019,10
288,19696,0,0,0,2019,10
287,20661,0,0,20661,2019,10
21,1178,0,0,0,2019,10
23,495,0,0,495,2019,10
0,47,0,0,0,2019,10
117,7857,0,0,0,2019,10
118,8049,0,0,8049,2019,10
7,468,0,0,0,2019,10
7,362,0,0,362,2019,10
179,10546,144,0,0,2019,10
179,10786,861,0,10786,2019,10
92,4841,257568,0,0,2019,10
93,4209,439997,0,4209,2019,10
0,290,56310,0,0,2019,10
569,51907,3508,0,0,2019,10
572,52008,7329,0,52008,2019,10
0,34,0,0,0,2019,10
31,3742,0,0,0,2019,10
28,2945,0,0,2945,2019,10
10155,1212089,9630201,923467,0,2019,11
10151,1158230,7853564,618802,1158230,2019,11
0,4545,3001554,21621,0,2019,11
154,8406,1221195,0,0,2019,11
140,7104,299814,0,7104,2019,11
0,834,119262,0,0,2019,11
531,37813,3053,0,0,2019,11
533,37272,7628,0,37272,2019,11
32,2254,0,0,0,2019,11
32,2163,0,0,2163,2019,11
0,85,0,0,0,2019,11
297,21461,0,0,0,2019,11
297,20775,0,0,20775,2019,11
2,0,0,0,0,2019,11
2,0,0,0,0,2019,11
101,5761,0,0,0,2019,11
101,5859,0,0,5859,2019,11
168,9802,200,0,0,2019,11
167,9673,298,17,9673,2019,11
58,2868,223043,0,0,2019,11
59,2196,435790,0,2196,2019,11
0,199,50725,0,0,2019,11
483,38836,6796,0,0,2019,11
484,37346,4140,0,37346,2019,11
0,72,0,0,0,2019,11
33,2947,0,0,0,2019,11
33,2639,0,0,2639,2019,11
0,37,0,0,0,2019,11
10175,1212974,7893263,1176808,0,2019,12
10168,1229780,7565403,764398,1229780,2019,12
0,5484,2474918,26107,0,2019,12
164,8403,661489,0,0,2019,12
159,8879,282911,7994,8879,2019,12
0,1295,76695,0,0,2019,12
456,29896,3669,0,0,2019,12
460,29168,6474,0,29168,2019,12
32,1822,0,0,0,2019,12
33,1635,1938,0,1635,2019,12
0,2,0,0,0,2019,12
504,54856,0,0,0,2019,12
506,43611,0,0,43611,2019,12
55,8232,0,0,0,2019,12
54,4733,0,0,4733,2019,12
112,7216,0,0,0,2019,12
113,6220,0,0,6220,2019,12
2,183,0,0,0,2019,12
2,180,0,0,180,2019,12
130,7232,158,0,0,2019,12
131,6941,444,0,6941,2019,12
62,1710,197315,0,0,2019,12
63,1847,332516,0,1847,2019,12
0,0,382465,0,0,2019,12
681,72771,4785,0,0,2019,12
680,60818,6460,0,60818,2019,12
79,12098,0,0,0,2019,12
80,8603,0,0,8603,2019,12
9547,1026778,7944890,856136,0,2020,1
9574,1043561,5696001,604208,1043561,2020,1
0,2976,2249536,19412,0,2020,1
196,10014,640196,0,0,2020,1
190,10029,192957,21670,10029,2020,1
0,377,87626,0,0,2020,1
496,29241,3288,0,0,2020,1
491,30136,3093,0,30136,2020,1
28,1348,0,0,0,2020,1
28,1388,0,0,1388,2020,1
0,1,0,0,0,2020,1
664,71926,0,0,0,2020,1
662,72787,0,0,72787,2020,1
133,16015,0,0,0,2020,1
128,14983,0,0,14983,2020,1
121,6783,0,0,0,2020,1
120,7715,0,0,7715,2020,1
6,540,0,0,0,2020,1
6,423,0,0,423,2020,1
144,7346,1709,0,0,2020,1
143,7509,418,0,7509,2020,1
0,46,0,0,0,2020,1
53,1722,213781,0,0,2020,1
52,1563,361711,0,1563,2020,1
0,0,126329,0,0,2020,1
867,91809,3874,0,0,2020,1
867,93970,6115,0,93970,2020,1
128,18586,0,0,0,2020,1
128,18016,0,0,18016,2020,1
9106,1003691,7082345,563876,0,2020,2
9105,992637,6780725,428172,992637,2020,2
0,502,1788525,15961,0,2020,2
213,10161,894416,0,0,2020,2
203,10262,306352,0,10262,2020,2
0,518,142314,0,0,2020,2
476,29138,3650,0,0,2020,2
477,29058,2813,0,29058,2020,2
0,145,0,0,0,2020,2
16,1323,220,0,0,2020,2
16,1322,0,0,1322,2020,2
650,74110,0,0,0,2020,2
650,73767,0,0,73767,2020,2
187,24707,0,0,0,2020,2
187,24062,0,0,24062,2020,2
110,7222,0,0,0,2020,2
110,7443,0,0,7443,2020,2
158,8985,322,0,0,2020,2
157,8166,594,0,8166,2020,2
53,1781,182938,0,0,2020,2
54,1805,464071,0,1805,2020,2
0,98,56055,0,0,2020,2
902,105693,5807,0,0,2020,2
902,103726,8985,0,103726,2020,2
171,24777,0,0,0,2020,2
170,24636,3907,0,24636,2020,2
0,20,0,0,0,2020,2
5012,407093,7963224,412758,0,2020,3
4976,384914,5551537,242310,384914,2020,3
0,1090,2372664,8848,0,2020,3
245,10594,1304218,921,0,2020,3
245,4663,436528,0,4663,2020,3
0,312,120470,28,0,2020,3
230,11629,579,0,0,2020,3
232,10547,1001,0,10547,2020,3
11,799,0,0,0,2020,3
11,617,0,0,617,2020,3
0,6,0,0,0,2020,3
350,27898,0,0,0,2020,3
358,37090,0,0,37090,2020,3
65,3949,0,0,0,2020,3
65,8156,0,0,8156,2020,3
58,2600,0,0,0,2020,3
59,2956,0,0,2956,2020,3
69,3010,789,0,0,2020,3
69,2731,269,0,2731,2020,3
48,682,190761,0,0,2020,3
50,499,348242,0,499,2020,3
0,0,80956,0,0,2020,3
480,34691,5199,0,0,2020,3
483,47121,5202,0,47121,2020,3
63,4775,0,0,0,2020,3
63,9050,0,0,9050,2020,3
334,5562,5327953,48417,0,2020,4
334,3857,2197145,35995,3857,2020,4
0,16,1596480,7782,0,2020,4
147,2359,2133844,3178,0,2020,4
145,809,490293,264,809,2020,4
0,29,120704,1544,0,2020,4
1,0,0,0,0,2020,4
5,2,0,0,0,2020,4
5,3,0,0,3,2020,4
0,9,0,0,0,2020,4
1,143,0,0,0,2020,4
1,0,0,0,0,2020,4
63,0,227984,0,0,2020,4
63,0,540368,0,0,2020,4
0,0,94299,0,0,2020,4
2,6,0,0,0,2020,4
2,5,0,0,5,2020,4
407,10199,5761728,59743,0,2020,5
376,8415,1966516,42011,8415,2020,5
0,106,2486649,16458,0,2020,5
119,250,2295762,25217,0,2020,5
165,1139,821914,5065,1139,2020,5
0,93,221026,1601,0,2020,5
7,18,0,0,0,2020,5
7,14,0,0,14,2020,5
46,723,232391,0,0,2020,5
46,0,562617,0,0,2020,5
0,0,63270,0,0,2020,5
10,133,0,0,0,2020,5
10,104,0,0,104,2020,5
1,5,0,0,0,2020,5
1,5,0,0,5,2020,5
1146,67105,5414885,91471,0,2020,6
1143,70065,2715975,113067,70065,2020,6
0,26,2282280,13850,0,2020,6
81,347,725750,6373,0,2020,6
83,581,381627,0,581,2020,6
0,0,212314,570,0,2020,6
9,294,0,0,0,2020,6
10,326,0,0,326,2020,6
26,358,0,0,0,2020,6
25,78,0,0,78,2020,6
0,34,0,0,0,2020,6
9,220,0,0,0,2020,6
9,272,0,0,272,2020,6
44,0,216536,0,0,2020,6
44,30,640485,0,30,2020,6
0,0,53364,0,0,2020,6
14,851,0,0,0,2020,6
14,782,0,0,782,2020,6
3733,272221,6386558,169940,0,2020,7
3755,301380,3531987,168571,301380,2020,7
0,412,2878076,2114,0,2020,7
78,758,642106,0,0,2020,7
82,1509,152011,0,1509,2020,7
0,144,184597,1366,0,2020,7
89,3903,278,0,0,2020,7
87,4298,96,0,4298,2020,7
43,711,270,0,0,2020,7
44,1096,0,0,1096,2020,7
0,104,0,0,0,2020,7
68,2837,0,0,0,2020,7
65,2799,0,0,2799,2020,7
0,14,0,0,0,2020,7
26,1225,0,0,0,2020,7
26,1863,0,0,1863,2020,7
14,1461,0,0,0,2020,7
14,1255,0,0,1255,2020,7
3,1,0,0,0,2020,7
3,0,0,0,0,2020,7
0,128,0,0,0,2020,7
59,242,232884,0,0,2020,7
59,310,648403,0,310,2020,7
0,234,54643,0,0,2020,7
143,7901,1967,0,0,2020,7
142,10307,251,0,10307,2020,7
0,26,0,0,0,2020,7
3,94,0,0,0,2020,7
2,49,0,0,49,2020,7
5190,402928,6075201,187350,0,2020,8
5180,391192,3202288,226883,391192,2020,8
0,842,1986552,934,0,2020,8
61,713,1132228,3019,0,2020,8
63,1733,275130,0,1733,2020,8
0,462,322320,2033,0,2020,8
93,4833,453,0,0,2020,8
94,5280,58,0,5280,2020,8
45,1236,0,0,0,2020,8
43,1527,0,0,1527,2020,8
0,187,0,0,0,2020,8
69,3832,0,0,0,2020,8
69,3949,0,0,3949,2020,8
0,76,0,0,0,2020,8
27,1911,0,0,0,2020,8
28,2065,0,0,2065,2020,8
18,1448,0,0,0,2020,8
18,1732,0,0,1732,2020,8
1,0,0,0,0,2020,8
1,45,0,0,45,2020,8
62,516,181352,0,0,2020,8
62,604,658996,0,604,2020,8
0,560,44339,0,0,2020,8
179,14693,1010,0,0,2020,8
179,14804,500,0,14804,2020,8
0,131,0,0,0,2020,8
11,345,0,0,0,2020,8
12,480,0,0,480,2020,8
0,251,0,0,0,2020,8
4596,291003,6842790,245183,0,2020,9
4598,268512,3384534,308037,268512,2020,9
0,1043,2294285,575,0,2020,9
71,587,1439987,1554,0,2020,9
70,474,457181,3757,474,2020,9
0,628,351901,1173,0,2020,9
105,5294,1070,0,0,2020,9
105,5621,188,0,5621,2020,9
39,1143,0,0,0,2020,9
41,852,716,0,852,2020,9
0,170,0,0,0,2020,9
70,3130,0,0,0,2020,9
69,2941,0,0,2941,2020,9
0,27,0,0,0,2020,9
19,1738,0,0,0,2020,9
19,1543,0,0,1543,2020,9
33,1697,0,0,0,2020,9
33,1807,0,0,1807,2020,9
5,129,0,0,0,2020,9
5,96,0,0,96,2020,9
57,528,266612,0,0,2020,9
57,505,758620,0,505,2020,9
0,231,56214,0,0,2020,9
150,10862,784,0,0,2020,9
150,10007,625,0,10007,2020,9
0,29,0,0,0,2020,9
17,1549,0,0,0,2020,9
17,1191,0,0,1191,2020,9
0,73,0,0,0,2020,9
3424,189490,7435798,254037,0,2020,10
3435,185938,3805296,322655,185938,2020,10
0,1914,2362149,1966,0,2020,10
61,362,1537885,9422,0,2020,10
66,268,346464,946,268,2020,10
0,135,287608,6,0,2020,10
140,4782,232,0,0,2020,10
140,4982,267,0,4982,2020,10
27,114,0,0,0,2020,10
27,66,0,0,66,2020,10
0,62,0,0,0,2020,10
60,1690,0,0,0,2020,10
61,1771,0,0,1771,2020,10
4,414,0,0,0,2020,10
6,90,0,0,90,2020,10
0,33,0,0,0,2020,10
45,1403,0,0,0,2020,10
45,1557,0,0,1557,2020,10
9,144,0,0,0,2020,10
9,288,0,0,288,2020,10
52,206,271957,0,0,2020,10
52,95,823597,0,95,2020,10
0,0,74979,0,0,2020,10
127,6700,6,0,0,2020,10
127,6702,191,0,6702,2020,10
12,877,0,0,0,2020,10
12,820,0,0,820,2020,10
2047,88794,7815390,217338,0,2020,11
2040,89375,3799743,271294,89375,2020,11
0,1349,2123285,1151,0,2020,11
77,472,1675345,9322,0,2020,11
83,641,268672,1403,641,2020,11
0,484,225372,11002,0,2020,11
53,1181,46,0,0,2020,11
54,1474,17,0,1474,2020,11
14,77,0,0,0,2020,11
14,159,0,0,159,2020,11
0,1,0,0,0,2020,11
32,623,0,0,0,2020,11
32,676,0,0,676,2020,11
11,144,0,0,0,2020,11
11,204,0,0,204,2020,11
52,125,253795,0,0,2020,11
52,128,844093,0,128,2020,11
0,0,79525,0,0,2020,11
12,353,0,0,0,2020,11
13,324,0,0,324,2020,11
1,0,0,0,0,2020,11
1,47,0,0,47,2020,11
1981,106501,7884137,260698,0,2020,12
1982,116921,4147543,248573,116921,2020,12
0,2638,2104557,1113,0,2020,12
59,295,540330,21871,0,2020,12
55,424,371907,0,424,2020,12
0,71,135475,2852,0,2020,12
44,1303,125,0,0,2020,12
44,1201,79,0,1201,2020,12
5,10,0,0,0,2020,12
5,9,0,0,9,2020,12
49,1157,0,0,0,2020,12
54,948,0,0,948,2020,12
5,0,0,0,0,2020,12
5,88,0,0,0,2020,12
5,38,0,0,38,2020,12
3,71,0,0,0,2020,12
3,106,0,0,106,2020,12
48,100,240878,0,0,2020,12
48,97,917984,0,97,2020,12
0,0,75312,0,0,2020,12
35,1025,0,0,0,2020,12
35,814,2,0,814,2020,12
6,495,0,0,0,2020,12
6,80,0,0,80,2020,12
1806,100353,8670390,210738,0,2021,1
1845,94825,3626700,234234,94825,2021,1
0,2611,1997858,1292,0,2021,1
56,317,220628,0,0,2021,1
26,181,51043,0,181,2021,1
0,8,6263,3709,0,2021,1
46,1110,43,0,0,2021,1
45,1410,0,0,1410,2021,1
12,84,0,0,0,2021,1
12,110,0,0,110,2021,1
31,567,0,0,0,2021,1
38,731,0,0,731,2021,1
8,0,0,0,0,2021,1
2,6,0,0,0,2021,1
2,42,0,0,42,2021,1
43,0,293772,0,0,2021,1
42,0,666813,0,0,2021,1
0,0,66493,0,0,2021,1
15,251,0,0,0,2021,1
15,398,0,0,398,2021,1
4,177,0,0,0,2021,1
4,171,0,0,171,2021,1
1350,79499,7540726,169623,0,2021,2
1353,77047,3728351,154424,77047,2021,2
0,1587,1715635,2337,0,2021,2
55,365,608089,0,0,2021,2
48,288,108791,0,288,2021,2
41,959,2,0,0,2021,2
41,1105,0,0,1105,2021,2
9,20,45677,0,0,2021,2
9,81,0,0,81,2021,2
23,451,0,0,0,2021,2
23,499,0,0,499,2021,2
1,0,0,0,0,2021,2
1,47,0,0,47,2021,2
40,0,273894,0,0,2021,2
40,0,641931,1655,0,2021,2
0,0,59622,0,0,2021,2
9,112,0,0,0,2021,2
9,120,0,0,120,2021,2
3,113,0,0,0,2021,2
3,115,0,0,115,2021,2
1868,103216,8751272,248283,0,2021,3
1868,108900,4590884,228723,108900,2021,3
0,2462,2412605,4447,0,2021,3
72,465,446539,1166,0,2021,3
71,348,127197,0,348,2021,3
0,246,241900,4118,0,2021,3
43,1335,332,0,0,2021,3
43,1389,9,0,1389,2021,3
17,15,473424,0,0,2021,3
17,42,0,0,42,2021,3
0,3,0,0,0,2021,3
23,585,0,0,0,2021,3
24,590,0,0,590,2021,3
63,0,789866,0,0,2021,3
64,0,1211853,1483,0,2021,3
0,0,78112,0,0,2021,3
9,232,0,0,0,2021,3
9,218,0,0,218,2021,3
2444,136732,8551608,260314,0,2021,4
2446,129728,4629069,328645,129728,2021,4
0,1873,2989199,6886,0,2021,4
56,302,687095,22,0,2021,4
63,532,382191,0,532,2021,4
0,0,257740,6517,0,2021,4
61,1599,260,0,0,2021,4
60,1749,277,0,1749,2021,4
57,158,1112602,0,0,2021,4
52,100,0,0,100,2021,4
27,556,0,0,0,2021,4
27,616,0,0,616,2021,4
3,0,0,0,0,2021,4
3,0,0,0,0,2021,4
60,0,743563,0,0,2021,4
59,0,794258,1416,0,2021,4
0,0,146624,0,0,2021,4
12,553,862,0,0,2021,4
12,463,1385,0,463,2021,4
2849,197924,8917937,240444,0,2021,5
2849,197202,4734098,298548,197202,2021,5
0,2202,2826995,7419,0,2021,5
56,921,701436,12172,0,2021,5
52,1305,714,0,1305,2021,5
67,2285,433,0,0,2021,5
68,2492,783,0,2492,2021,5
55,84,646033,0,0,2021,5
59,117,0,0,117,2021,5
0,5,0,0,0,2021,5
27,860,0,0,0,2021,5
27,872,0,0,872,2021,5
5,102,0,0,0,2021,5
5,214,0,0,214,2021,5
1,49,0,0,0,2021,5
1,0,0,0,0,2021,5
0,39,0,0,0,2021,5
1,0,0,0,0,2021,5
1,0,0,0,0,2021,5
52,64,830783,0,0,2021,5
52,0,632017,0,0,2021,5
0,0,47384,0,0,2021,5
6,251,0,0,0,2021,5
6,218,0,0,218,2021,5
4037,349390,8343339,219345,0,2021,6
4046,368232,4750842,291480,368232,2021,6
0,3253,2851661,4223,0,2021,6
74,1771,216109,102,0,2021,6
65,2172,38649,0,2172,2021,6
0,509,2491,0,0,2021,6
105,4620,247,0,0,2021,6
105,4725,465,0,4725,2021,6
91,1577,0,0,0,2021,6
91,1540,0,0,1540,2021,6
0,677,0,0,0,2021,6
39,1641,0,0,0,2021,6
38,1726,0,0,1726,2021,6
40,1779,0,0,0,2021,6
40,2792,0,0,2792,2021,6
0,28,0,0,0,2021,6
5,228,0,0,0,2021,6
5,138,0,0,138,2021,6
9,344,0,0,0,2021,6
9,346,0,0,346,2021,6
0,2,0,0,0,2021,6
3,28,0,0,0,2021,6
3,73,0,0,73,2021,6
62,450,494077,0,0,2021,6
62,1022,745141,0,1022,2021,6
0,17,56064,0,0,2021,6
41,3265,0,0,0,2021,6
39,4459,0,0,4459,2021,6
0,109,0,0,0,2021,6
23,880,0,0,0,2021,6
23,953,0,0,953,2021,6
0,117,0,0,0,2021,6
6683,693663,8302025,193447,0,2021,7
6713,766421,5051101,289967,766421,2021,7
0,5085,3155459,4078,0,2021,7
95,3528,317611,0,0,2021,7
87,5233,121332,0,5233,2021,7
0,704,105,0,0,2021,7
176,10169,848,0,0,2021,7
176,10764,531,0,10764,2021,7
127,5503,0,0,0,2021,7
127,7898,508,0,7898,2021,7
0,179,0,0,0,2021,7
80,4922,0,0,0,2021,7
80,4999,0,0,4999,2021,7
58,4361,0,0,0,2021,7
57,4800,0,0,4800,2021,7
33,2743,0,0,0,2021,7
33,2306,0,0,2306,2021,7
10,285,0,0,0,2021,7
10,445,0,0,445,2021,7
0,1,0,0,0,2021,7
33,1145,0,0,0,2021,7
33,1407,0,0,1407,2021,7
0,239,0,0,0,2021,7
98,4341,766343,0,0,2021,7
97,5798,1065220,0,5798,2021,7
0,370,60156,0,0,2021,7
213,17945,1541,0,0,2021,7
212,19818,429,0,19818,2021,7
0,93,0,0,0,2021,7
32,1677,0,0,0,2021,7
33,1958,0,0,1958,2021,7
7550,906210,7937110,172841,0,2021,8
7533,857669,4926505,256612,857669,2021,8
0,4763,2967554,12558,0,2021,8
92,5233,107956,0,0,2021,8
95,4281,24440,0,4281,2021,8
0,123,0,0,0,2021,8
184,11514,260,0,0,2021,8
184,12512,458,0,12512,2021,8
0,226,0,0,0,2021,8
106,7139,180,0,0,2021,8
106,7019,25016,0,7019,2021,8
103,7437,0,0,0,2021,8
103,7785,0,0,7785,2021,8
50,4425,0,0,0,2021,8
51,4758,0,0,4758,2021,8
36,2696,0,0,0,2021,8
36,2901,0,0,2901,2021,8
10,417,0,0,0,2021,8
10,430,0,0,430,2021,8
32,1924,0,0,0,2021,8
31,2023,0,0,2023,2021,8
0,397,0,0,0,2021,8
97,6324,293785,0,0,2021,8
99,6142,743745,0,6142,2021,8
0,134,56630,0,0,2021,8
249,27287,5116,0,0,2021,8
250,27359,3840,0,27359,2021,8
29,2110,0,0,0,2021,8
28,2206,0,0,2206,2021,8
0,108,0,0,0,2021,8
7228,812518,8913554,204591,0,2021,9
7240,751928,4963612,317374,751928,2021,9
0,3819,2919265,2093,0,2021,9
103,3498,224154,0,0,2021,9
103,3205,108841,0,3205,2021,9
0,347,28933,0,0,2021,9
196,15232,2030,0,0,2021,9
194,14103,407,0,14103,2021,9
121,6833,0,0,0,2021,9
118,5669,0,0,5669,2021,9
0,537,0,0,0,2021,9
63,5466,0,0,0,2021,9
63,5083,0,0,5083,2021,9
33,3641,0,0,0,2021,9
34,2205,0,0,2205,2021,9
37,2417,0,0,0,2021,9
36,2492,0,0,2492,2021,9
6,335,0,0,0,2021,9
6,289,0,0,289,2021,9
48,2330,0,0,0,2021,9
48,2173,0,0,2173,2021,9
0,117,0,0,0,2021,9
96,5429,432493,0,0,2021,9
96,4870,762149,0,4870,2021,9
0,303,70199,0,0,2021,9
278,29525,2007,0,0,2021,9
277,27194,2716,0,27194,2021,9
0,42,0,0,0,2021,9
28,2131,0,0,0,2021,9
28,1635,0,0,1635,2021,9
7164,781730,10051399,234366,0,2021,10
7154,780060,5763264,360162,780060,2021,10
0,3090,2628973,3774,0,2021,10
103,3944,447358,0,0,2021,10
112,4294,29161,0,4294,2021,10
0,37,243786,0,0,2021,10
251,15300,503,0,0,2021,10
250,15997,333,0,15997,2021,10
68,2500,240,0,0,2021,10
70,2223,0,0,2223,2021,10
0,35,0,0,0,2021,10
45,2329,0,0,0,2021,10
44,2695,0,0,2695,2021,10
54,2393,0,0,0,2021,10
54,2545,0,0,2545,2021,10
2,56,0,0,0,2021,10
2,0,0,0,0,2021,10
81,2532,0,0,0,2021,10
80,2872,0,0,2872,2021,10
79,3484,527148,0,0,2021,10
79,2912,709459,0,2912,2021,10
0,0,45430,0,0,2021,10
267,24018,1176,0,0,2021,10
263,23711,5096,0,23711,2021,10
0,50,0,0,0,2021,10
7,186,0,0,0,2021,10
9,874,0,0,874,2021,10
6104,554224,9584247,241704,0,2021,11
6097,551788,5225748,378026,551788,2021,11
0,2850,2426835,6022,0,2021,11
107,3593,973008,544,0,2021,11
100,3245,435503,1,3245,2021,11
0,364,11518,0,0,2021,11
246,11871,368,0,0,2021,11
248,12790,1448,0,12790,2021,11
0,143,0,0,0,2021,11
39,1457,0,0,0,2021,11
39,1436,0,0,1436,2021,11
0,9,0,0,0,2021,11
78,4471,0,0,0,2021,11
